sort_index,file_path,relative_file_path,path_base,title,document_date,effective_date,source_page_date,source_page_url,source_page_title,crawl_date,file_mtime,date_source,date_confidence,legal_sort_bucket,legal_sort_date,legal_sort_confidence,legal_sort_group,legal_sort_sequence,sort_policy_source,sort_policy_reason,relationship_hint,original_file_url,url_status,url_ok,url_source,notes
1738,ctsv/bai-viet/pdf/1178_qd-dhcntt_22_11_2023_scan-0c96f5f9.pdf,ctsv/bai-viet/pdf/1178_qd-dhcntt_22_11_2023_scan-0c96f5f9.pdf,manifest_dir,1178_qd-dhcntt_22_11_2023_scan-0c96f5f9.pdf,2023-11-22,2023-11-22,2023-11-22,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/quyet-dinh-khen-thuong-hoc-vien-cao-hoc-trong-le-tot-nghiep-dot-2-nam-2023#main),2026-07-09,2026-07-09T11:11:03.587708,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/1178_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1739,ctsv/bai-viet/pdf/1178_qd-dhcntt_22_11_2023_scan-82d1d607.pdf,ctsv/bai-viet/pdf/1178_qd-dhcntt_22_11_2023_scan-82d1d607.pdf,manifest_dir,1178_qd-dhcntt_22_11_2023_scan-82d1d607.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:13:34.595374,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1178_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1740,ctsv/bai-viet/pdf/1179_qd-dhcntt_22_11_2023_scan-41952478.pdf,ctsv/bai-viet/pdf/1179_qd-dhcntt_22_11_2023_scan-41952478.pdf,manifest_dir,1179_qd-dhcntt_22_11_2023_scan-41952478.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:11:03.495228,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/1179_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1741,ctsv/bai-viet/pdf/1179_qd-dhcntt_22_11_2023_scan-b123e1cd.pdf,ctsv/bai-viet/pdf/1179_qd-dhcntt_22_11_2023_scan-b123e1cd.pdf,manifest_dir,1179_qd-dhcntt_22_11_2023_scan-b123e1cd.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:13:36.240761,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1179_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1742,ctsv/bai-viet/pdf/1180_qd-dhcntt_22_11_2023_scan-a557ecfa.pdf,ctsv/bai-viet/pdf/1180_qd-dhcntt_22_11_2023_scan-a557ecfa.pdf,manifest_dir,1180_qd-dhcntt_22_11_2023_scan-a557ecfa.pdf,2023-11-22,2023-11-22,2023-11-22,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/quyet-dinh-khen-thuong-sinh-vien-trong-le-tot-nghiep-dot-2-nam-2023#main),2026-07-09,2026-07-09T11:11:06.310081,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/1180_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1743,ctsv/bai-viet/pdf/1180_qd-dhcntt_22_11_2023_scan-fdad3a2d.pdf,ctsv/bai-viet/pdf/1180_qd-dhcntt_22_11_2023_scan-fdad3a2d.pdf,manifest_dir,1180_qd-dhcntt_22_11_2023_scan-fdad3a2d.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:13:37.345809,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1180_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1744,ctsv/bai-viet/pdf/1181_qd-dhcntt_22_11_2023_scan-3410a096.pdf,ctsv/bai-viet/pdf/1181_qd-dhcntt_22_11_2023_scan-3410a096.pdf,manifest_dir,1181_qd-dhcntt_22_11_2023_scan-3410a096.pdf,2023-11-22,2023-11-22,2023-11-22,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/quyet-dinh-khen-thuong-sinh-vien-trong-le-tot-nghiep-dot-2-nam-2023#main),2026-07-09,2026-07-09T11:11:06.132373,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/1181_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1745,ctsv/bai-viet/pdf/1181_qd-dhcntt_22_11_2023_scan-6ee1d32c.pdf,ctsv/bai-viet/pdf/1181_qd-dhcntt_22_11_2023_scan-6ee1d32c.pdf,manifest_dir,1181_qd-dhcntt_22_11_2023_scan-6ee1d32c.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:13:38.452908,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1181_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1746,ctsv/bai-viet/pdf/1182_qd-dhcntt_22_11_2023_scan-0a563ec9.pdf,ctsv/bai-viet/pdf/1182_qd-dhcntt_22_11_2023_scan-0a563ec9.pdf,manifest_dir,1182_qd-dhcntt_22_11_2023_scan-0a563ec9.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:11:05.433334,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/1182_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1747,ctsv/bai-viet/pdf/1182_qd-dhcntt_22_11_2023_scan-f0566cc4.pdf,ctsv/bai-viet/pdf/1182_qd-dhcntt_22_11_2023_scan-f0566cc4.pdf,manifest_dir,1182_qd-dhcntt_22_11_2023_scan-f0566cc4.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:13:40.612306,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1182_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1748,ctsv/bai-viet/pdf/1183_qd-dhcntt_22_11_2023_scan-4e5e9e15.pdf,ctsv/bai-viet/pdf/1183_qd-dhcntt_22_11_2023_scan-4e5e9e15.pdf,manifest_dir,1183_qd-dhcntt_22_11_2023_scan-4e5e9e15.pdf,2023-11-22,2023-11-22,2023-11-22,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/quyet-dinh-khen-thuong-sinh-vien-trong-le-tot-nghiep-dot-2-nam-2023#main),2026-07-09,2026-07-09T11:11:05.993001,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/1183_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1749,ctsv/bai-viet/pdf/1183_qd-dhcntt_22_11_2023_scan-e07a289d.pdf,ctsv/bai-viet/pdf/1183_qd-dhcntt_22_11_2023_scan-e07a289d.pdf,manifest_dir,1183_qd-dhcntt_22_11_2023_scan-e07a289d.pdf,2023-11-22,2023-11-22,2023-11-22,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:13:42.269901,title,high,document_date,2023-11-22,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1183_qd-dhcntt_22_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1750,_stale_artifacts/20260709T054053Z/daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/26-quy-dinh-moi-giang-vien-thinh-giang-tu-149c4db1/1187-qd-dhcntt_23-11-2023-1b9831ee.pdf,_stale_artifacts/20260709T054053Z/daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/26-quy-dinh-moi-giang-vien-thinh-giang-tu-149c4db1/1187-qd-dhcntt_23-11-2023-1b9831ee.pdf,manifest_dir,1187-qd-dhcntt_23-11-2023-1b9831ee.pdf,2023-11-23,2023-11-23,2023-11-23,,[Skip to content](https://daa.uit.edu.vn/thongbao/26-quy-dinh-moi-giang-vien-thinh-giang-tu-doanh-nghiep#main),,2026-04-16T18:12:41.595448,title,high,document_date,2023-11-23,high,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202311/1187-qd-dhcntt_23-11-2023.pdf,unchecked,false,cached_normalized_name,discovered_from_filesystem
1751,_stale_artifacts/20260709T054053Z/daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/26-quy-dinh-moi-giang-vien-thinh-giang-tu-doanh-nghiep/1187-qd-dhcntt_23-11-2023.pdf,_stale_artifacts/20260709T054053Z/daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/26-quy-dinh-moi-giang-vien-thinh-giang-tu-doanh-nghiep/1187-qd-dhcntt_23-11-2023.pdf,manifest_dir,1187-qd-dhcntt_23-11-2023.pdf,2023-11-23,2023-11-23,2023-11-23,,[Skip to content](https://daa.uit.edu.vn/thongbao/26-quy-dinh-moi-giang-vien-thinh-giang-tu-doanh-nghiep#main),,2025-11-09T16:59:13.653653,title,high,document_date,2023-11-23,high,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202311/1187-qd-dhcntt_23-11-2023.pdf,unchecked,false,cached_exact_name,discovered_from_filesystem
1752,daa/khac/chua-phan-loai/pdf/1187-qd-dhcntt_23-11-2023-1b9831ee.pdf,daa/khac/chua-phan-loai/pdf/1187-qd-dhcntt_23-11-2023-1b9831ee.pdf,manifest_dir,1187-qd-dhcntt_23-11-2023-1b9831ee.pdf,2023-11-23,2023-11-23,2023-11-23,,[Skip to content](https://daa.uit.edu.vn/thongbao/26-quy-dinh-moi-giang-vien-thinh-giang-tu-doanh-nghiep#main),2026-07-09,2026-07-09T12:01:18.251072,title,high,document_date,2023-11-23,high,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202311/1187-qd-dhcntt_23-11-2023.pdf,unchecked,false,metadata_file_path,from_metadata
1753,ctsv/bai-viet/pdf/tb_le_tot_nghiep_0-00af0caf.pdf,ctsv/bai-viet/pdf/tb_le_tot_nghiep_0-00af0caf.pdf,manifest_dir,tb_le_tot_nghiep_0-00af0caf.pdf,,,2023-11-28,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/thong-bao-thoi-gian-chuc-le-tot-nghiep-va-trao-bang-dot-2-nam-2023#main),2026-07-09,2026-07-09T11:54:07.609533,missing,low,source_page_date,2023-11-28,medium,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/tb_le_tot_nghiep_0.pdf,unchecked,false,metadata_file_path,from_metadata
1754,_stale_artifacts/20260709T054105Z/daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf,_stale_artifacts/20260709T054105Z/daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf,manifest_dir,1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf,2023-11-30,2023-11-30,2023-11-30,,[Skip to content](https://daa.uit.edu.vn/quy-che-quy-dinh-dao-tao-dai-hoc-cua-dhqg-hcm#main),,2025-11-09T17:09:27.939861,title,high,document_date,2023-11-30,high,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202312/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf,unchecked,false,cached_exact_name,discovered_from_filesystem
1755,ctsv/bai-viet/pdf/1220_qd-dhcntt_30_11_2023_scan-3823af1f.pdf,ctsv/bai-viet/pdf/1220_qd-dhcntt_30_11_2023_scan-3823af1f.pdf,manifest_dir,1220_qd-dhcntt_30_11_2023_scan-3823af1f.pdf,2023-11-30,2023-11-30,2023-11-30,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:03.940869,title,high,document_date,2023-11-30,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1220_qd-dhcntt_30_11_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1756,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt-d1ac04fd.pdf,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt-d1ac04fd.pdf,manifest_dir,1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt-d1ac04fd.pdf,2023-11-30,2023-11-30,2023-11-30,,[Skip to content](https://daa.uit.edu.vn/quy-che-quy-dinh-dao-tao-dai-hoc-cua-dhqg-hcm#main),,2026-04-16T18:30:51.978461,title,high,document_date,2023-11-30,high,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202312/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf,unchecked,false,cached_normalized_name,discovered_from_filesystem
1757,_stale_artifacts/20260709T054105Z/daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf,_stale_artifacts/20260709T054105Z/daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf,manifest_dir,2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf,,,2023-11-30,,[Skip to content](https://daa.uit.edu.vn/quy-che-quy-dinh-dao-tao-dai-hoc-cua-dhqg-hcm#main),,2025-11-09T17:09:28.195239,missing,low,source_page_date,2023-11-30,medium,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202412/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf,unchecked,false,cached_exact_name,discovered_from_filesystem
1758,_stale_artifacts/20260709T054105Z/daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc.signed.pdf,_stale_artifacts/20260709T054105Z/daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc.signed.pdf,manifest_dir,qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc.signed.pdf,,,2023-11-30,,[Skip to content](https://daa.uit.edu.vn/quy-che-quy-dinh-dao-tao-dai-hoc-cua-dhqg-hcm#main),,2025-11-09T17:09:28.052643,missing,low,source_page_date,2023-11-30,medium,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202410/qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc.signed.pdf,unchecked,false,cached_exact_name,discovered_from_filesystem
1759,ctsv/bai-viet/pdf/804-ttqlktx-ctsv-90dfd465.pdf,ctsv/bai-viet/pdf/804-ttqlktx-ctsv-90dfd465.pdf,manifest_dir,804-ttqlktx-ctsv-90dfd465.pdf,,,2023-11-30,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/thong-tin-ve-cong-tac-kham-suc-khoe-va-lap-ho-so-suc-khoe-dien-tu-cho-sinh-vien-noi-tru-ktx#main),2026-07-09,2026-07-09T11:37:24.853891,missing,low,source_page_date,2023-11-30,medium,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202311/804-ttqlktx-ctsv.pdf,unchecked,false,metadata_file_path,from_metadata
1760,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc-80686bc4.pdf,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc-80686bc4.pdf,manifest_dir,2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc-80686bc4.pdf,,,2023-11-30,,[Skip to content](https://daa.uit.edu.vn/quy-che-quy-dinh-dao-tao-dai-hoc-cua-dhqg-hcm#main),,2026-04-16T18:30:52.472551,missing,low,source_page_date,2023-11-30,medium,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202412/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf,unchecked,false,cached_normalized_name,discovered_from_filesystem
1761,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc-signed-b3ae2e2b.pdf,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc-signed-b3ae2e2b.pdf,manifest_dir,qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc-signed-b3ae2e2b.pdf,,,2023-11-30,,[Skip to content](https://daa.uit.edu.vn/quy-che-quy-dinh-dao-tao-dai-hoc-cua-dhqg-hcm#main),,2026-04-16T18:30:52.277222,missing,low,source_page_date,2023-11-30,medium,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202410/qd1537_241029_quy_dinh_dao_tao_va_cong_nhan_tin_chi_khoa_hoc_mooc.signed.pdf,unchecked,false,cached_compact_name,discovered_from_filesystem
1762,ctsv/bai-viet/pdf/1235_qd-dhcntt_04_12_2023_scan-e6986365.pdf,ctsv/bai-viet/pdf/1235_qd-dhcntt_04_12_2023_scan-e6986365.pdf,manifest_dir,1235_qd-dhcntt_04_12_2023_scan-e6986365.pdf,2023-12-04,2023-12-04,2023-12-01,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/quyet-dinh-so-12352023-danh-sach-sinh-vien-chuong-trinh-tai-nang-nganh-toan-thong-tin-nhan#main),2026-07-09,2026-07-09T11:14:09.409950,title,high,document_date,2023-12-04,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1235_qd-dhcntt_04_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1763,ctsv/bai-viet/pdf/1236_qd-dhcntt_04_12_2023_scan-c9fef5e4.pdf,ctsv/bai-viet/pdf/1236_qd-dhcntt_04_12_2023_scan-c9fef5e4.pdf,manifest_dir,1236_qd-dhcntt_04_12_2023_scan-c9fef5e4.pdf,2023-12-04,2023-12-04,2023-12-04,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:09.387203,title,high,document_date,2023-12-04,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1236_qd-dhcntt_04_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1764,ctsv/bai-viet/pdf/1237_qd-dhcntt_04_12_2023_scan-4df6bb91.pdf,ctsv/bai-viet/pdf/1237_qd-dhcntt_04_12_2023_scan-4df6bb91.pdf,manifest_dir,1237_qd-dhcntt_04_12_2023_scan-4df6bb91.pdf,2023-12-04,2023-12-04,2023-12-04,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:12.156617,title,high,document_date,2023-12-04,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1237_qd-dhcntt_04_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1765,ctsv/bai-viet/pdf/1238_qd-dhcntt_04_12_2023_scan-7a58a453.pdf,ctsv/bai-viet/pdf/1238_qd-dhcntt_04_12_2023_scan-7a58a453.pdf,manifest_dir,1238_qd-dhcntt_04_12_2023_scan-7a58a453.pdf,2023-12-04,2023-12-04,2023-12-04,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:14.329289,title,high,document_date,2023-12-04,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1238_qd-dhcntt_04_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1766,ctsv/bai-viet/pdf/1240_qd-dhcntt_04_12_2023_scan-58f96594.pdf,ctsv/bai-viet/pdf/1240_qd-dhcntt_04_12_2023_scan-58f96594.pdf,manifest_dir,1240_qd-dhcntt_04_12_2023_scan-58f96594.pdf,2023-12-04,2023-12-04,2023-12-04,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:17.093970,title,high,document_date,2023-12-04,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1240_qd-dhcntt_04_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1767,ctsv/bai-viet/pdf/1244_qd-dhcntt_04_12_2023_scan-a1c2695d.pdf,ctsv/bai-viet/pdf/1244_qd-dhcntt_04_12_2023_scan-a1c2695d.pdf,manifest_dir,1244_qd-dhcntt_04_12_2023_scan-a1c2695d.pdf,2023-12-04,2023-12-04,2023-12-04,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:19.033714,title,high,document_date,2023-12-04,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1244_qd-dhcntt_04_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1768,ctsv/bai-viet/pdf/1262_qd-dhcntt_08_12_2023_scan-a8807269.pdf,ctsv/bai-viet/pdf/1262_qd-dhcntt_08_12_2023_scan-a8807269.pdf,manifest_dir,1262_qd-dhcntt_08_12_2023_scan-a8807269.pdf,2023-12-08,2023-12-08,2023-12-08,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:21.225317,title,high,document_date,2023-12-08,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1262_qd-dhcntt_08_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1769,ctsv/bai-viet/pdf/1263_qd-dhcntt_08_12_2023_scan-f9304bc1.pdf,ctsv/bai-viet/pdf/1263_qd-dhcntt_08_12_2023_scan-f9304bc1.pdf,manifest_dir,1263_qd-dhcntt_08_12_2023_scan-f9304bc1.pdf,2023-12-08,2023-12-08,2023-12-08,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:22.994213,title,high,document_date,2023-12-08,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1263_qd-dhcntt_08_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1770,ctsv/bai-viet/pdf/142-tb-dhcntt08-12-2023_2_0-12ba30c5.pdf,ctsv/bai-viet/pdf/142-tb-dhcntt08-12-2023_2_0-12ba30c5.pdf,manifest_dir,142-tb-dhcntt08-12-2023_2_0-12ba30c5.pdf,2023-12-08,2023-12-08,2013-07-29,,[Skip to content](https://ctsv.uit.edu.vn/bai-viet/quy-dinh-lien-quan-den-cong-tac-dao-tao-tai-truong-dai-hoc-cong-nghe-thong-tin#main),2026-07-09,2026-07-09T11:44:09.330655,title,high,document_date,2023-12-08,high,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202405/142-tb-dhcntt08-12-2023_2_0.pdf,unchecked,false,metadata_file_path,from_metadata
1771,daa/khac/chua-phan-loai/pdf/142-tb-dhcntt08-12-2023_2_0-3f621d29.pdf,daa/khac/chua-phan-loai/pdf/142-tb-dhcntt08-12-2023_2_0-3f621d29.pdf,manifest_dir,142-tb-dhcntt08-12-2023_2_0-3f621d29.pdf,2023-12-08,2023-12-08,2023-12-08,,[Skip to content](https://daa.uit.edu.vn/thong-bao-ve-cac-dot-xet-tot-nghiep-doi-voi-sinh-vien-dai-hoc-he-chinh-quy#main),2026-07-09,2026-07-09T12:01:01.730508,title,high,document_date,2023-12-08,high,,,derived,,base_or_unknown,https://daa.uit.edu.vn/sites/daa/files/202505/142-tb-dhcntt08-12-2023_2_0.pdf,unchecked,false,metadata_file_path,from_metadata
1772,ctsv/bai-viet/pdf/1282_qd_dhcntt12_12_2023_scan-f82db6f0.pdf,ctsv/bai-viet/pdf/1282_qd_dhcntt12_12_2023_scan-f82db6f0.pdf,manifest_dir,1282_qd_dhcntt12_12_2023_scan-f82db6f0.pdf,2023-12-12,2023-12-12,2023-12-12,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:24.410303,title,high,document_date,2023-12-12,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1282_qd_dhcntt12_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1773,ctsv/bai-viet/pdf/1283_qd_dhcntt12_12_2023_scan-15a2963e.pdf,ctsv/bai-viet/pdf/1283_qd_dhcntt12_12_2023_scan-15a2963e.pdf,manifest_dir,1283_qd_dhcntt12_12_2023_scan-15a2963e.pdf,2023-12-12,2023-12-12,2023-12-12,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:25.184978,title,high,document_date,2023-12-12,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1283_qd_dhcntt12_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
1774,ctsv/bai-viet/pdf/1284_qd_dhcntt12_12_2023_scan-6509c587.pdf,ctsv/bai-viet/pdf/1284_qd_dhcntt12_12_2023_scan-6509c587.pdf,manifest_dir,1284_qd_dhcntt12_12_2023_scan-6509c587.pdf,2023-12-12,2023-12-12,2023-12-12,,"<!DOCTYPE html><html lang=""en"" dir=""ltr"" class=""js""><!-- <![endif]-->",2026-07-09,2026-07-09T11:14:26.594380,title,high,document_date,2023-12-12,high,,,derived,,base_or_unknown,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202401/1284_qd_dhcntt12_12_2023_scan.pdf,unchecked,false,metadata_file_path,from_metadata
